1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,Year
276.0,Poland,0.01,0.78,-0.11,0.86,-0.2,0,0.28,0.71,0.22,0.02,0,0.03,0.03,0.02,1.28,0.03,0,0.02,0.01,0.42,0.03,-1.07,-0.33,3.17,0.8,0.1,0.88,0.88,0,0.71,,0.22,0,0.27,0.03,,0.86,0.04,0.06,0.86,0.78,0.67,0.67,-159,0.04,0,,1.54,0.91,2.17,-0.16,-0.59,-1.3,-0.01,-0.02,-0.02,,-0.02,1.23,-0.02,-0.61,0,0,0,0,17122.06,2507292.68,95104.21,170458.71,3746.57,11467.87,,,,,,,,,,,,1.0,2018
290.0,Poland,0.24,0.3,0.35,2.33,0.23,0.29,2.36,2.49,0.7,0.3,1.1,0.13,0.13,1.09,3.36,0.96,0.12,0.29,0.1,0.47,0.93,-60.52,0.92,3.41,0.08,0.41,8.38,7.45,2.49,2.51,18.2,0.73,1,0.67,0.11,14.35,2.27,0.32,0.13,2.07,0.26,1.84,1.92,898,0.35,0.05,147.42,5.88,9.41,6.52,0.15,-2.97,-0.42,-0.08,-0.03,-0.27,-2.47,-0.31,0.7,-0.13,-0.29,0,0.01,0,0.15,1960.67,4737.99,4310.34,4823,1375.79,3600.82,,,,,,,,,,,,1.0,2018
366.0,Poland,0.01,0.58,0.07,1.21,0.01,0.01,0.71,0.45,0.42,0.04,0.02,0.23,0.09,0.18,1.71,0.06,0.02,0.04,0.02,0.41,0.18,-1.25,0.12,3.62,0.87,0.09,1.29,0.74,0.45,0.47,1.6,0.66,1,0.72,0.08,0.51,1.17,0.13,0.29,0.7,0.34,0.71,1.12,302,0.02,0.59,29.33,2.95,1.33,0.76,0.16,0.02,0.28,0.34,0.75,0.58,1.36,1,8.68,0.82,9.41,0,0,0,0,232.36,13733.34,739.04,2713.36,96.83,163.97,1.37,1.19,1.19,1,1.12,0.28,,0.86,1.12,1.66,-5.94,1.0,2018
405.0,Poland,-0.14,0.4,0.05,1.11,0,-0.14,1.48,1.57,0.6,-0.13,-0.34,-0.03,-0.07,-0.1,2.48,-0.31,-0.09,-0.13,-0.09,0.6,-0.1,11.21,0.08,2.59,0.24,-0.21,4.24,4.24,0,1.58,,0.6,0,0.11,-0.08,,1.11,-0.03,-0.02,1.11,0.4,1.08,1.08,18,-0.23,0,,3.9,3.9,2.85,0.03,-1.7,1.18,0.08,0.05,0.2,,0.2,-1.43,0.18,-0.64,0,0,0,0,250.2,-1093.03,-4848.49,-1190.3,149.19,270.61,1.04,1.03,0.79,0.79,0.95,8.57,,0.95,0.85,0.51,-2.1,1.0,2018
415.0,Poland,-0.09,0.66,-0.09,0.75,-1.06,-0.1,0.53,0.54,0.35,0.09,-0.27,-0.13,-0.14,-0.11,1.51,-0.09,-0.18,-0.06,-0.16,1.41,-0.09,0.33,-0.13,4.2,1.21,-0.17,1.68,0.94,0.99,0.56,0.69,0.64,1.84,0.12,-0.11,-1.14,0.55,-0.03,-0.06,0.42,0.37,0.49,0.89,-1452,-0.25,0.83,7.1,3.44,1.46,0.75,-0.27,-0.68,0.23,0.13,0.23,0.19,0.43,0.34,-38.08,0.46,-2.06,0,0,0,0,160.54,-571.35,-1744.77,-920.78,56.55,78.35,0.55,0.58,0.31,0.26,0.85,0.46,0.67,0.42,0.19,0.68,0.6,1.0,2018
12.0,Poland,0.03,0.63,0.37,1.74,0.1,0.04,0.58,4.43,0.37,0.06,0.08,0.01,0.01,0.08,1.58,0.08,0.01,0.05,0.01,0.27,0.06,-3.79,2.67,5.72,0.13,0.14,8.82,6.91,8.67,4.43,3.07,0.5,1.96,0.12,0.01,0.07,0.85,0.05,0.01,1.36,0.5,2.67,3.67,191916,0.09,0.37,10.02,12.3,8.92,32.25,-0.02,5.98,1.32,0.01,0,0.01,0.04,0.01,0.28,0.01,0.1,0,0.14,0.01,0,442.65,3942.65,3076.83,3076.82,162.14,1180.99,1.11,1.11,1.04,1.04,1.07,2.51,1.06,0.98,1.03,-0.17,0.78,2.0,2018
19.0,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2018
21.0,Poland,-0.01,0.68,0.22,1.33,0.01,0.03,0.49,5.81,0.33,0.01,0.04,0.01,0,0.06,1.47,0,0,0,0,0.32,0.01,0.09,1.7,5.21,0.1,0,8.85,8.56,0,5.82,24.57,0.35,0,0.23,0,-0.02,0.85,0.01,0,1.28,0.66,2.59,2.77,34620.85,-0.02,0.07,18.4,14.22,8.84,45.67,-0.02,0.12,-0.21,-0.04,-0.01,-0.07,-1.98,-0.07,0.45,-0.05,-35.85,0,0.11,0,0.22,328.32,3750.76,10026.99,86339.98,108.31,851.24,1.17,1.18,0.9,0.91,0.02,-0.78,0.76,0.93,0.93,,-0.9,2.0,2018
29.0,Czech Republic,-0.53,0.39,0.36,1.96,0.29,-0.47,1.59,0.91,0.61,-0.47,-1.26,-0.51,-0.34,-1.21,2.59,-1.21,-0.51,-0.47,-0.58,0.32,-1.37,399.67,1.32,5.85,0.04,-0.76,3.73,3.59,0.52,0.92,45.68,0.63,0.57,1.42,-0.51,-7.51,1.77,0,0,1.89,0.37,2.27,2.32,253850,-0.86,0.02,12.94,6.9,2.46,3.37,0.21,,,0,0,0,0,0,,0,0,-0.2,0.34,-122.98,0.08,2745.43,-3607.37,,-3616.4,1685.69,6220.37,1.24,1.19,0.97,0.99,1.12,,1.69,2.39,0.87,,,2.0,2018
30.0,Poland,0.02,0.61,0,0.99,0.23,0.11,0.65,0.79,0.39,0.09,0.4,0.21,0.11,0.27,1.65,0.14,0.13,0.08,0.03,0.16,0.14,4.04,0,6.11,0.71,0.21,2.74,1.2,0,0.81,0.51,0.73,0,0.17,0.1,0.27,0.65,0.08,0.1,0.44,0.27,0.54,1,-3431.65,0.06,0.86,8.72,6.25,2.97,1.08,-0.15,0.36,0.9,0.07,0.08,0.11,0.2,0.25,-1.04,0.25,0.82,0,0.02,0.01,0.17,1231.09,4563.02,5922.89,5922.89,484.85,658.67,1.07,1.14,0.96,0.82,0.67,1.29,1.11,1.11,1.09,,-4.21,2.0,2018
43.0,Poland,0.07,0.7,0.18,1.4,0.01,0.24,0.44,2.16,0.31,0.17,0.53,0.13,0.08,0.4,1.42,0.23,0.11,0.16,0.03,0.3,0.17,2.32,0.46,5.43,0.29,0.52,4.52,2.86,0.29,2.18,0.94,0.57,0.13,0.17,0.08,0.2,0.55,0.21,0.1,0.88,0.45,0.83,1.51,46859,0.24,0.83,5.75,12.85,4.86,5.71,-0.11,0.52,0.31,0.14,0.07,0.21,0.56,0.33,-142.14,0.23,0.89,0,0,0,0.07,620.76,818.21,934.73,1197.19,194.41,513.25,1.22,1.19,0.98,1.04,1.65,11.87,1.26,0.91,1.29,1.91,-0.01,2.0,2018
45.0,Poland,0.1,0.48,0.59,2.97,0.1,0.15,1.07,1.97,0.52,0.14,0.5,0.08,0.07,0.34,2.07,0.28,0.08,0.14,0.05,0.42,0.24,11.25,5.34,5.21,0.23,0.27,6.11,3.78,0,1.97,0.97,0.7,0,0.15,0.07,0.14,0.59,0.14,0.07,1.84,0.3,4.67,6.34,95868.82,0.19,0.36,2.77,14.7,6.57,17.82,-0.07,-1.55,-0.23,-0.06,-0.03,-0.13,-0.35,-0.22,-7.29,-0.07,-0.47,0,0,0,0,1456.97,4973.38,5447.61,5447.61,751.52,6807.31,1.32,1.31,1.12,1.13,1.53,6.78,1.1,1.21,0.82,,0.96,2.0,2018
63.0,Poland,0.04,0.58,0.22,1.46,0.01,0.05,0.72,2.34,0.42,0.06,0.11,0.04,0.02,0.15,1.72,0.1,0.02,0.06,0.02,0.41,0.13,-13.2,0.7,4.99,0.25,0.13,4.77,3.97,0,2.36,4.38,0.52,0,0.09,0.02,0.15,0.89,0.09,0.04,1.21,0.48,1.34,1.65,21708.65,0.1,0.23,8.48,6.08,4.84,7.44,-0.02,1.25,0.93,0.03,0.01,0.06,0.35,0.07,-1.07,0.05,0.61,0,0.01,0,0.16,886.26,7076.3,4258.95,6662.21,372.17,1185.1,1.21,1.18,0.94,0.94,-6.55,-8.32,0.96,0.92,0.95,,-2.31,2.0,2018
68.0,Poland,0.07,0.23,0.16,1.79,0.31,0.09,3.42,0.71,0.77,0.08,0.43,0.19,0.12,0.6,4.41,0.35,0.12,0.08,0.1,0.46,0.51,30.28,0.25,5.42,0.09,0.1,3.07,2.77,0.17,0.71,15.61,0.8,0.24,1.03,0.11,3.99,1.7,0.13,0.18,1.61,0.2,1.22,1.26,42454,0.09,0.03,41.04,5.08,3.45,1.11,0.25,1.1,0.77,0.06,0.09,0.27,2.79,0.3,1.19,0.17,0.79,0,0,0,0.05,778.64,6911.59,4774.83,7700.16,603.32,951.33,1.23,1.23,1,1.16,1.18,4.45,0.64,0.94,1.11,1.58,9.15,2.0,2018
79.0,Poland,0.04,0.53,0.14,1.38,0.01,0.08,0.98,0.83,0.51,0.07,0.22,0.13,0.08,0.21,1.9,0.12,0.1,0.07,0.05,0.5,0.14,4.91,0.29,5.41,0.58,0.13,2.09,1.47,0.28,0.84,1.53,0.67,0.34,0.22,0.08,0.16,0.65,0.09,0.11,0.97,0.37,1.05,1.37,36457,0.09,0.3,3.06,5.2,2.24,1.69,-0.18,81.2,54,0,0,0,0,0,0.05,0,0.01,0,0.01,0,0.04,545.82,3503.06,2972.06,4300.61,280.86,573.38,1.14,1.14,1.04,1.14,1.12,4.26,1.09,1.01,1.33,0.02,2.1,2.0,2018
87.0,Poland,0.03,0.73,0.08,1.13,0.04,0.04,0.37,1.71,0.27,0.05,0.07,0.04,0.03,0.08,1.38,0.07,0.03,0.05,0.02,0.23,0.07,-6.65,0.27,4.84,0.42,0.18,2.71,2.29,1.71,1.72,3.63,0.38,1,0.02,0.03,0.11,0.65,0.07,0.04,0.96,0.62,0.88,1.25,5647,0.13,0.41,5.77,4.39,2.77,5.66,-0.13,3.14,1.57,0.01,0.01,0.01,0.1,0.02,-3.98,0.02,0.22,0,0.01,0,0,3071.61,18249.32,12508.33,16829.47,818.34,2705.89,1.43,1.44,1.36,1.4,1.17,8.41,1.34,1.45,1.42,-0.43,3.58,2.0,2018
90.0,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2018
95.0,Poland,0.13,0.47,0.45,1.99,0.41,0.17,1.14,1.15,0.53,0.17,0.37,0.16,0.17,0.39,2.14,0.36,0.15,0.17,0.11,0.13,0.31,54.24,5.15,4.96,0.37,0.31,2.15,2.12,0.42,1.15,31.64,0.54,0.37,0.1,0.15,0.2,0.56,0.17,0.15,1.96,0.46,6.05,6.15,41761,0.25,0.02,1.75,5.34,2.5,12.99,-0.21,-0.89,-0.09,-0.15,-0.13,-0.32,-18.03,-0.32,-8.17,-0.16,-0.88,0,0,0,0.07,2856.51,8967.33,9143.74,9143.67,1524.34,17290.41,1.15,1.15,1.21,1.24,1.14,4.39,1.29,1.07,1.68,16.88,2.88,2.0,2018
97.0,Poland,0.1,0.4,0.19,1.63,0.33,0.02,1.48,1.08,0.6,0,0.06,0.03,0,0.07,2.48,0,0.02,0,0.09,0.27,0.27,0,0.38,5.02,0.33,0,3.56,2.68,0.54,1.08,1.91,0.7,0.5,0.16,0,0.33,0.63,0.01,0.01,1.23,0.3,1.18,1.38,19959,0.17,0.17,3.55,7.51,3.56,2.14,-0.11,-1.1,-0.11,-0.09,-0.08,-0.23,-0.91,-0.3,1.27,-0.18,,0,0.01,0,0.02,1267.14,42088.09,76160.68,,756.01,1498.53,1.16,1.33,0.99,1.01,0,4.49,1.03,1.01,0.9,-1.67,-1.3,2.0,2018
102.0,Hungary,0.04,0.61,0.08,1.17,0,0.05,0.64,1.32,0.39,0.06,0.1,0.03,0.04,0.07,1.64,0.09,0.03,0.06,0.03,0.39,0.07,-5.11,0.17,4.94,0.44,0.14,2.76,2.07,0,1.32,1.53,0.54,0,0.12,0.04,0.14,0.51,0.08,0.06,0.88,0.46,0.84,1.17,6996,0.11,0.39,4.34,7.45,2.88,2.84,-0.18,,,0,0,0,0,0,,0,0,0,0.01,0,0.02,978.84,8401.49,4685.77,6940.8,382.82,825.68,1.15,1.14,1.06,1.01,1.29,,1.05,1.03,0.92,,,2.0,2018
109.0,Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2018
110.0,Poland,0.13,0.49,0.22,1.64,0.14,0.16,1.02,1.39,0.51,0.18,0.46,0.14,0.13,0.38,2.02,0.33,0.12,0.16,0.09,0.36,0.32,-9.68,0.53,4.7,0.32,0.32,3.58,2.54,1.39,1.41,1.11,0.65,1,0.15,0.12,0.31,0.46,0.19,0.13,1.16,0.35,1.19,1.53,11177,0.26,0.28,3.37,13.13,3.98,3.28,-0.16,5.74,1.16,0.02,0.02,0.05,0.16,0.06,-0.33,0.04,0.14,0,0.01,0.01,0.04,1489.71,4638.91,4023.4,4681.45,753.59,1770.68,1.14,1.14,1.12,0.88,1.19,10.91,1.05,0.78,1.02,1.54,-1.14,2.0,2018
117.0,Poland,0.04,0.9,0.21,1.37,0.04,0.09,0.11,2.03,0.1,0.07,0.16,0.05,0.04,0.11,1.11,0.08,0.05,0.07,0.02,0.06,0.05,4.15,0.93,5.09,0.42,0.74,3.45,2.17,0,2.03,0.74,0.43,0,0.16,0.04,0.08,0.43,0.07,0.04,0.86,0.57,0.44,1.93,25894.35,0.41,3.36,3.82,13.26,3.57,9.05,-0.17,-0.77,-0.09,-0.05,-0.03,-0.06,-0.16,-0.09,1.28,-0.07,-0.72,0,0.01,0,0.7,1484.59,1590.02,2003.7,2003.7,147.28,658.32,,,,,,,,,,,,2.0,2018
132.0,Poland,0.06,0.48,0.54,4.03,0.09,0.07,1.07,1.74,0.52,0.08,0.42,0.06,0.05,0.21,2.07,0.16,0.04,0.08,0.03,0.43,0.17,-8.18,1.91,4.58,0.23,0.15,9.74,3.59,1.74,1.81,1.03,0.82,1,0.43,0.05,0.14,1.76,0.08,0.05,1.49,0.18,1.83,2.91,20324,0.11,0.59,4.3,7.34,9.77,6.16,0.08,-0.96,-0.42,-0.06,-0.03,-0.12,-0.2,-0.34,-0.96,-0.08,-0.76,0,0.01,0,0,344.07,2385.21,2254.74,2254.51,177.85,629.57,1.3,1.29,1.03,1.15,4.33,5.54,1.13,0.96,0.81,-1.21,-1.44,2.0,2018
147.0,Poland,0.01,0.73,-0.06,0.89,0.12,0.02,0.32,1.44,0.23,0.02,0.03,0.02,0.02,0.03,1.38,0.03,0.01,0.02,0.01,0.12,0.02,-2.51,-0.13,4.9,0.48,0.1,2.5,1.97,1.44,1.45,3.3,0.39,1,0.17,0.02,,0.89,0.03,0.02,0.7,0.57,0.47,0.78,-5093,0.04,0.67,,3.52,2.51,2.92,-0.05,0.07,0.07,0.12,0.08,0.17,0.78,0.21,22.66,0.24,5.13,0,0,0,0,2886.81,44215.06,20833.23,28354.18,667.18,1356.14,2.26,2.33,1.87,1.87,0.95,4.17,,1.66,3.07,-4.91,-2.61,2.0,2018
154.0,Poland,0.03,0.58,-0.01,0.97,-0.18,0.09,0.73,2.05,0.43,0.07,0.19,0.04,0.04,0.15,1.72,0.13,0.04,0.07,0.02,0.61,0.05,4.65,-0.03,4.4,0.28,0.17,4.24,3.41,2.05,2.06,2.29,0.54,1,0.04,0.04,0.16,0.55,0.12,0.06,0.78,0.47,0.78,0.99,-366,0.07,0.27,10.53,8.43,4.36,3.75,-0.11,2.58,0,0.01,0.01,0.02,0.11,0.03,-0.09,0.03,0.16,0,0.02,0,0.04,335.47,1594.03,1151.96,1936.81,143.43,262.91,1.03,1.01,0.85,0.83,2.28,1.94,0.91,,0.79,0.35,-20.06,2.0,2018
169.0,Poland,0.07,0.48,0.19,1.6,0.06,0.08,1.07,1.37,0.52,0.09,0.25,0.09,0.06,0.26,2.07,0.17,0.06,0.08,0.05,0.45,0.23,-17.31,0.4,4.57,0.23,0.16,3.98,2.69,1.37,1.38,2.77,0.67,1,0.53,0.06,0.76,1.33,0.08,0.06,1.08,0.33,1.08,1.4,7213,0.13,0.3,15.61,5.27,4.2,2.85,0.08,2.5,1.59,0.03,0.02,0.06,0.17,0.08,0.32,0.05,0.32,0,0.01,0,0.05,846.48,5332.43,5270.95,5271.77,438.45,913.36,1.04,1.04,1.07,1.14,1.07,16.37,1.19,0.92,1.28,1.12,-1.84,2.0,2018
176.0,Poland,0.06,0.56,0.16,1.32,-0.02,0.07,0.76,1.58,0.42,0.08,0.14,0.06,0.06,0.18,1.79,0.16,0.04,0.09,0.04,0.44,0.17,-6.72,0.45,4.43,0.33,0.22,3.09,2.71,0,1.61,2.23,0.49,0,0.07,0.06,0.12,0.31,0.13,0.08,1.16,0.49,1.2,1.4,4274.28,0.14,0.16,3.18,13.78,3.23,4.51,-0.23,-1.1,-0.65,-0.05,-0.03,-0.1,-0.8,-0.11,3.45,-0.08,-0.59,0,0.02,0,0.06,905.83,5745.17,3034.81,4208.48,383.19,1090.4,1.04,1,1.17,1.16,2.48,11.36,1.33,1.47,1.45,,1.64,2.0,2018
191.0,Poland,-0.5,1.17,-0.3,0.72,-0.75,-0.39,-0.15,2.57,-0.17,-0.42,-0.37,-0.13,-0.14,-0.29,0.85,-0.36,-0.15,-0.43,-0.19,0.58,-0.38,-11.45,-1.2,4.58,0.45,2.51,2.86,2.57,0,2.58,0.29,-0.05,0,0.02,-0.17,-0.69,0.03,-0.37,-0.14,0.64,1.05,-0.68,-0.2,-11365.8,2.94,-0.71,3.58,228.27,2.44,10.33,-0.35,-1.83,0.2,0.27,0.11,0.23,2.27,0.26,-27.33,0.36,-0.64,0,0,0,0,-278.28,-121.82,-127.14,-110.95,47.23,190.18,0.96,1.02,0.76,0.42,1.7,23.09,0.94,0.11,0.97,,-1.82,2.0,2018
195.0,Poland,0.02,0.69,0.12,1.2,0.02,0.03,0.46,1.33,0.31,0.04,0.05,0.05,0.03,0.09,1.46,0.06,0.02,0.04,0.02,0.29,0.08,-3.23,0.37,4.3,0.51,0.13,2.26,1.88,1.33,1.33,3.12,0.43,1,0.03,0.03,0.07,0.62,0.08,0.06,1,0.57,1.01,1.37,2320,0.07,0.36,3.96,3.93,2.32,4.25,-0.17,-1.18,-1.82,-0.02,-0.01,-0.03,-0.16,-0.03,-2.4,-0.03,-0.44,0,0,0,0.02,894.47,9374.63,3696.19,6651.66,281.32,901.44,1,0.99,0.97,0.99,1.31,1.24,1.03,0.98,1,0.39,-0.91,2.0,2018
197.0,Poland,0.03,0.57,0.16,1.32,0.03,0.04,0.77,2.78,0.43,0.06,0.08,0.03,0.02,0.16,1.77,0.09,0.01,0.05,0.01,0.41,0.14,-3.25,0.46,4.06,0.18,0.12,5.53,4.85,0,2.79,3.58,0.5,0,0.19,0.02,0.07,0.5,0.1,0.04,1.16,0.5,1.26,1.46,1823.51,0.06,0.16,6.86,18.03,5.61,8.03,-0.09,0.52,0.9,0.05,0.02,0.1,0.77,0.11,1.88,0.08,1.05,0,0,0,0.1,671.99,7409.59,2925.64,5669.93,292.11,844.12,1.1,1.11,0.94,0.98,0.51,2.05,0.95,1.12,0.97,,-4.5,2.0,2018
200.0,Poland,0.03,0.49,0.17,1.44,0.03,0.46,1.06,4.87,0.52,0.47,1.22,0.1,0.11,1.01,2.03,0.95,0.1,0.47,0.01,0.49,0.14,-49.99,0.37,3.77,0.08,0.9,11.66,8.95,4.87,4.89,3.18,0.64,1,0.34,0.1,0.18,0.97,0.5,0.1,1.1,0.38,1.15,1.4,978,0.06,0.22,27.17,20.64,12.85,10.69,0,-0.7,-0.77,-0.05,-0.01,-0.09,-0.4,-0.12,0.54,-0.08,-0.1,0,0.02,0,0.02,217.18,244.25,224.27,241.31,113.25,248.92,1.31,1.19,1.03,1.29,20.78,9.85,1.32,1.38,1.13,-1.37,-4.91,2.0,2018
207.0,Poland,0,0.41,0.18,1.55,-0.22,0.01,1.43,1.73,0.59,0,0.02,0.02,0,0.07,2.43,0.01,0,0,0,0.81,0.06,1.74,0.38,4.39,0.21,0.01,5.23,4.2,3.32,1.73,2.85,0.67,1.91,0.14,0,0.01,0.7,0,0,1.25,0.33,1.21,1.38,4500,0,0.14,6.13,9.43,5.24,3.57,-0.06,-0.04,-0.34,-0.06,-0.04,-0.15,-0.77,-0.19,-3.09,-0.12,-13.5,0,0.01,0,0.03,156.81,12735.51,20034.19,20039.51,92.22,189.83,1.28,1.28,1.03,1.14,0.39,-2.59,1.69,0.72,1.24,1.92,-14.69,2.0,2018
218.0,Poland,0.04,0.58,-0.09,0.51,0.22,0.05,0.72,0.42,0.42,0.06,0.25,0.25,0.15,0.18,1.72,0.1,0.11,0.06,0.1,0.2,0.17,-6.32,-0.1,4.75,1.4,0.13,1.97,0.64,0.42,0.43,0.2,0.81,1,0.01,0.14,2.66,0.42,0.11,0.27,0.16,0.19,0.46,0.9,-5255,0.1,0.94,25.79,5.33,2.21,0.46,-0.33,0.56,0.71,0.08,0.18,0.13,0.2,0.41,-224.43,0.81,1.37,0,0,0,0,968.93,8490.83,3662.38,7201.65,404.87,447.63,1.18,1.16,1.02,1.02,1.13,3.86,0.99,1.12,0.96,1.57,-6.63,2.0,2018
233.0,Slovakia,0.04,0.56,0.35,1.63,0.29,0.19,0.79,0.7,0.44,0.19,0.34,0.27,0.38,0.34,1.79,0.35,0.27,0.19,0.06,0.15,0.08,,3.53,4.78,0.77,0.44,0.92,0.91,0,0.7,215.44,0.45,0,0.03,0.28,,1.63,0,0,1.61,0.55,4.48,4.53,21064,0.1,0.01,,0.79,1.27,7.15,0.68,,,0,0,0,0,0,,0,0,0,0.03,0.48,0,17270.67,40218.86,,39095.89,7621.08,77441.21,0.27,0.65,0.24,0.22,0.1,,,0.22,0.67,,,2.0,2018
238.0,Poland,0.1,0.69,0.28,1.49,0.1,0.13,0.46,1.81,0.31,0.15,0.23,0.09,0.08,0.23,1.45,0.19,0.07,0.13,0.06,0.22,0.19,-8.69,1.96,3.98,0.36,0.41,2.95,2.48,1.81,1.83,1.83,0.42,1,0.06,0.07,0.16,0.35,0.16,0.09,1.25,0.58,2.19,2.96,2677,0.33,0.35,2.77,10.91,3.14,12.68,-0.22,-0.46,-0.12,-0.22,-0.12,-0.33,-2.02,-0.39,-8.57,-0.26,-1.72,0,0.01,0,0,955.92,2293.03,1898.89,2305.48,299.28,2093.65,1.54,1.46,1.7,1.71,4.81,0.9,1.76,1.41,1.65,-10.42,-4.81,2.0,2018
245.0,Poland,0.01,0.53,-0.1,0.8,0.02,0,0.89,0.83,0.47,0.03,0,0,0.02,0,1.9,0.03,0,0.02,0.01,0.45,0.01,-0.56,-0.17,4.38,0.63,0.04,1.81,1.7,0,0.91,9.49,0.5,0,0.23,0.02,0.06,0.59,0.04,0.05,0.75,0.49,0.78,0.83,-2411.5,0.01,0.07,8.24,4.63,1.67,1.37,-0.22,0.09,0,0.07,0.09,0.14,2.35,0.15,-35.18,0.18,4.32,0,0,0,0,98.04,43494.26,1220.63,2738.74,46.08,76.04,1.11,1,0.93,0.47,0.79,0.62,0.53,0.31,1.18,,2.18,2.0,2018
248.0,Slovakia,0.02,0.81,-0.16,0.77,-0.12,0.03,0.23,1.17,0.19,0.05,0.04,0.02,0.04,0.03,1.23,0.06,0.02,0.05,0.02,0.31,0.03,-2.54,-0.35,4.11,0.68,0.25,1.67,1.44,0,1.22,2.63,0.3,0,0.04,0.04,0.09,0.42,0.08,0.07,0.67,0.7,0.41,0.65,-2060,0.12,0.6,4.7,4.35,1.66,2.55,-0.34,,,0,0,0,0,0,,0,0,0,0.14,0.01,0,198.34,1320.32,464.69,800.84,36.87,80.57,1.13,1.13,0.96,1.01,0.84,,0.9,1.08,0.95,,,2.0,2018
260.0,Poland,0.14,0.29,0.6,3.21,-0.09,0.17,2.44,2.33,0.71,0.18,0.64,0.07,0.07,0.6,3.44,0.51,0.07,0.15,0.06,0.8,0.47,-21.67,4.54,3.94,0.05,0.21,8.06,7.51,0,2.33,41.19,0.73,0,1.81,0.06,2.69,3.02,0.15,0.06,2.99,0.27,5.39,5.54,5226.61,0.19,0.03,46.15,7.08,8.61,17.7,0.25,-2,-0.03,-0.07,-0.03,-0.23,-3.41,-0.25,1.31,-0.08,-0.46,0,0,0,0,2955.34,12173.69,13925.42,14136.5,2096.48,15928.55,0.99,1.01,1.02,1.14,0.79,2.91,1.23,1,1.18,,-0.55,2.0,2018
274.0,Poland,0.02,0.86,0.03,1.04,0,0.02,0.16,6.56,0.14,0.05,0.02,0,0.01,0.02,1.16,0.06,0,0.05,0,0.14,0.02,-1.49,0.31,5.11,0.13,0.36,7.65,7.58,0,6.57,60.17,0.15,0,0.12,0.01,0.04,0.54,0.06,0.01,1.03,0.85,1.24,1.31,4449.66,0.11,0.05,15.27,18.57,7.7,57.91,-0.06,0.32,0,0.05,0.01,0.06,6.27,0.06,-11.15,0.05,0.94,0,0.57,0.02,0.04,1510.39,12836.48,3805.86,4182.06,211.94,1869.92,1.13,1.14,0.94,0.89,0.69,1.42,1.2,0.67,1.03,,0.13,2.0,2018
279.0,Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2.0,2018
280.0,Poland,0.07,0.59,0.04,1.32,-0.12,0.08,0.69,0.44,0.41,0.12,0.75,0.27,0.39,0.2,1.69,0.2,0.19,0.12,0.15,0.53,0.17,-3.37,0.04,4.47,1.04,0.28,2.98,0.56,0.44,0.45,0.3,0.89,1,1.17,0.26,61.35,1.31,0.12,0.26,0.25,0.11,0.48,1.04,1049,0.16,1.17,413.25,29.78,4.01,0.52,0.1,0.99,0.53,0.07,0.15,0.11,0.14,0.6,1.98,0.46,0.58,0,0.01,0.01,0.05,793.71,3917.19,2798.53,2798.67,324.62,380.03,1.11,1.08,0.94,1.19,1.2,2.18,0.82,0.98,1.01,1.75,-1.57,2.0,2018
289.0,Poland,0.02,0.5,0.34,1.78,0,0.03,1.01,1.29,0.5,0.04,0.06,0.04,0.03,0.11,2.01,0.07,0.02,0.03,0.02,0.5,0.1,-3.55,2.39,3.75,0.36,0.07,2.89,2.56,0,1.31,2.47,0.56,0,0.17,0.03,0.03,0.31,0.06,0.05,1.58,0.44,3.49,3.87,1952.5,0.04,0.11,1.99,20.96,2.92,8.94,-0.24,0.66,0.83,0.03,0.03,0.07,0.58,0.07,1.47,0.04,0.95,0,0,0,0,1270.89,24459.92,10434.56,18583.61,638.94,4430.43,,,,,,3.68,,,,,,2.0,2018
